split,class,file,width,height,channels,file_size_kb
Testing,notumor,Te-no_383.jpg,201,251,3,11.146484375
Testing,notumor,Te-no_287.jpg,192,192,3,6.3896484375
Testing,notumor,Te-no_228.jpg,235,214,3,8.04296875
Testing,notumor,Te-no_113.jpg,225,225,3,9.0087890625
Testing,notumor,Te-no_61.jpg,201,251,3,9.6806640625
Testing,notumor,Te-no_2.jpg,232,217,3,9.609375
Testing,notumor,Te-no_303.jpg,227,222,3,8.3505859375
Testing,notumor,Te-no_52.jpg,230,282,3,11.681640625
Testing,notumor,Te-no_79.jpg,228,221,3,6.966796875
Testing,notumor,Te-no_266.jpg,225,225,3,8.87890625
Testing,notumor,Te-no_388.jpg,225,225,3,8.6435546875
Testing,notumor,Te-no_67.jpg,680,680,3,53.9013671875
Testing,notumor,Te-no_35.jpg,201,251,3,12.8125
Testing,notumor,Te-no_264.jpg,201,251,3,14.439453125
Testing,notumor,Te-no_127.jpg,428,417,3,35.326171875
Testing,notumor,Te-no_76.jpg,225,225,3,7.0166015625
Testing,notumor,Te-no_226.jpg,207,243,3,9.34375
Testing,notumor,Te-no_187.jpg,468,444,3,22.8486328125
Testing,notumor,Te-no_155.jpg,228,221,3,6.82421875
Testing,notumor,Te-no_394.jpg,218,231,3,7.505859375
Testing,notumor,Te-no_73.jpg,150,198,3,7.3544921875
Testing,notumor,Te-no_197.jpg,441,442,3,19.3427734375
Testing,notumor,Te-no_108.jpg,225,225,3,5.9736328125
Testing,notumor,Te-no_121.jpg,236,236,3,12.0849609375
Testing,notumor,Te-no_252.jpg,442,442,3,20.505859375
Testing,notumor,Te-no_210.jpg,642,361,3,17.884765625
Testing,notumor,Te-no_157.jpg,225,225,3,7.673828125
Testing,notumor,Te-no_36.jpg,227,262,3,9.2021484375
Testing,notumor,Te-no_194.jpg,234,224,3,10.7333984375
Testing,notumor,Te-no_130.jpg,206,244,3,10.9873046875
Testing,notumor,Te-no_354.jpg,276,326,3,11.525390625
Testing,notumor,Te-no_195.jpg,428,417,3,21.8515625
Testing,notumor,Te-no_199.jpg,215,234,3,8.552734375
Testing,notumor,Te-no_58.jpg,225,225,3,7.3515625
Testing,notumor,Te-no_250.jpg,232,217,3,7.8173828125
Testing,notumor,Te-no_167.jpg,236,236,3,10.849609375
Testing,notumor,Te-no_10.jpg,225,225,3,9.66015625
Testing,notumor,Te-no_371.jpg,504,540,3,28.365234375
Testing,notumor,Te-no_166.jpg,630,630,3,35.7822265625
Testing,notumor,Te-no_159.jpg,236,236,3,12.1171875
Testing,notumor,Te-no_65.jpg,208,248,3,9.16015625
Testing,notumor,Te-no_214.jpg,276,326,3,11.6904296875
Testing,notumor,Te-no_96.jpg,212,238,3,10.7666015625
Testing,notumor,Te-no_15.jpg,225,225,3,7.8154296875
Testing,notumor,Te-no_110.jpg,300,168,3,5.9052734375
Testing,notumor,Te-no_94.jpg,225,225,3,8.03125
Testing,notumor,Te-no_71.jpg,227,222,3,11.1513671875
Testing,notumor,Te-no_374.jpg,225,225,3,7.2890625
Testing,notumor,Te-no_208.jpg,225,225,3,10.7021484375
Testing,notumor,Te-no_248.jpg,630,630,1,24.5732421875
Testing,notumor,Te-no_106.jpg,150,198,3,9.322265625
Testing,notumor,Te-no_375.jpg,214,236,3,10.58984375
Testing,notumor,Te-no_70.jpg,225,225,3,7.705078125
Testing,notumor,Te-no_122.jpg,680,680,3,53.8916015625
Testing,notumor,Te-no_362.jpg,201,251,3,8.71875
Testing,notumor,Te-no_293.jpg,550,664,3,41.84765625
Testing,notumor,Te-no_85.jpg,428,417,3,27.48828125
Testing,notumor,Te-no_59.jpg,630,630,3,43.2333984375
Testing,notumor,Te-no_318.jpg,227,262,3,12.2958984375
Testing,notumor,Te-no_305.jpg,225,225,3,7.955078125
Testing,notumor,Te-no_378.jpg,235,214,3,8.154296875
Testing,notumor,Te-no_6.jpg,275,183,3,5.7197265625
Testing,notumor,Te-no_307.jpg,400,442,3,28.43359375
Testing,notumor,Te-no_51.jpg,235,214,3,8.1669921875
Testing,notumor,Te-no_317.jpg,232,217,3,9.7197265625
Testing,notumor,Te-no_240.jpg,393,400,3,20.2470703125
Testing,notumor,Te-no_109.jpg,356,474,3,24.5615234375
Testing,notumor,Te-no_267.jpg,150,198,3,7.568359375
Testing,notumor,Te-no_28.jpg,225,225,3,7.7783203125
Testing,notumor,Te-no_63.jpg,200,252,3,9.34765625
Testing,notumor,Te-no_299.jpg,228,221,3,7.658203125
Testing,notumor,Te-no_355.jpg,420,280,3,12.7080078125
Testing,notumor,Te-no_219.jpg,194,259,3,10.1318359375
Testing,notumor,Te-no_169.jpg,512,512,3,19.8046875
Testing,notumor,Te-no_204.jpg,380,530,3,18.4521484375
Testing,notumor,Te-no_247.jpg,194,259,3,14.8857421875
Testing,notumor,Te-no_344.jpg,630,630,3,30.4248046875
Testing,notumor,Te-no_112.jpg,225,225,3,8.2890625
Testing,notumor,Te-no_209.jpg,225,225,3,6.98828125
Testing,notumor,Te-no_294.jpg,227,262,3,9.0048828125
Testing,notumor,Te-no_95.jpg,225,225,3,9.068359375
Testing,notumor,Te-no_198.jpg,227,222,3,10.634765625
Testing,notumor,Te-no_257.jpg,225,225,3,9.708984375
Testing,notumor,Te-no_123.jpg,225,225,3,7.9697265625
Testing,notumor,Te-no_211.jpg,428,417,3,35.265625
Testing,notumor,Te-no_263.jpg,227,262,3,12.1552734375
Testing,notumor,Te-no_323.jpg,359,449,3,27.9755859375
Testing,notumor,Te-no_329.jpg,227,222,3,10.4580078125
Testing,notumor,Te-no_115.jpg,150,198,3,6.029296875
Testing,notumor,Te-no_117.jpg,225,225,3,7.68359375
Testing,notumor,Te-no_173.jpg,232,217,3,9.66796875
Testing,notumor,Te-no_400.jpg,468,444,3,29.2529296875
Testing,notumor,Te-no_132.jpg,276,326,3,13.884765625
Testing,notumor,Te-no_386.jpg,225,225,3,8.03125
Testing,notumor,Te-no_334.jpg,225,225,3,8.880859375
Testing,notumor,Te-no_162.jpg,504,540,3,28.3447265625
Testing,notumor,Te-no_242.jpg,225,225,3,8.5908203125
Testing,notumor,Te-no_245.jpg,400,442,3,28.421875
Testing,notumor,Te-no_233.jpg,201,251,3,9.63671875
Testing,notumor,Te-no_225.jpg,512,512,3,24.07421875
Testing,notumor,Te-no_309.jpg,512,512,3,19.822265625
Testing,notumor,Te-no_174.jpg,441,442,3,18.9619140625
Testing,notumor,Te-no_370.jpg,215,234,3,8.21484375
Testing,notumor,Te-no_236.jpg,225,225,3,10.759765625
Testing,notumor,Te-no_339.jpg,630,630,3,42.9970703125
Testing,notumor,Te-no_359.jpg,207,243,3,14.9853515625
Testing,notumor,Te-no_203.jpg,225,225,3,7.427734375
Testing,notumor,Te-no_215.jpg,236,213,3,7.3193359375
Testing,notumor,Te-no_47.jpg,225,225,3,8.3134765625
Testing,notumor,Te-no_357.jpg,428,417,3,34.630859375
Testing,notumor,Te-no_365.jpg,235,233,3,13.6708984375
Testing,notumor,Te-no_372.jpg,630,630,3,40.8251953125
Testing,notumor,Te-no_260.jpg,225,225,3,8.5029296875
Testing,notumor,Te-no_125.jpg,630,630,3,42.5380859375
Testing,notumor,Te-no_53.jpg,206,244,3,8.9658203125
Testing,notumor,Te-no_249.jpg,225,225,3,7.6005859375
Testing,notumor,Te-no_276.jpg,630,630,3,28.8955078125
Testing,notumor,Te-no_352.jpg,300,168,3,4.7314453125
Testing,notumor,Te-no_265.jpg,212,238,3,9.1806640625
Testing,pituitary,Te-pi_199.jpg,512,512,3,33.6953125
Testing,pituitary,Te-pi_298.jpg,512,512,3,35.2802734375
Testing,pituitary,Te-pi_307.jpg,512,512,1,23.19140625
Testing,pituitary,Te-pi_203.jpg,512,512,3,32.98046875
Testing,pituitary,Te-pi_29.jpg,512,512,1,24.2490234375
Testing,pituitary,Te-pi_255.jpg,512,512,1,24.095703125
Testing,pituitary,Te-pi_308.jpg,512,512,3,30.6806640625
Testing,pituitary,Te-pi_283.jpg,512,512,1,25.8623046875
Testing,pituitary,Te-pi_290.jpg,512,512,1,23.591796875
Testing,pituitary,Te-pi_75.jpg,512,512,1,24.177734375
Testing,pituitary,Te-pi_142.jpg,512,512,1,27.0908203125
Testing,pituitary,Te-pi_243.jpg,512,512,1,25.40625
Testing,pituitary,Te-pi_296.jpg,512,512,1,25.41015625
Testing,pituitary,Te-pi_89.jpg,512,512,3,25.529296875
Testing,pituitary,Te-pi_45.jpg,512,512,1,23.4853515625
Testing,pituitary,Te-pi_216.jpg,512,512,1,23.740234375
Testing,pituitary,Te-pi_271.jpg,512,512,1,28.841796875
Testing,pituitary,Te-pi_17.jpg,512,512,1,24.8837890625
Testing,pituitary,Te-pi_55.jpg,512,512,3,27.8544921875
Testing,pituitary,Te-pi_317.jpg,512,512,1,28.376953125
Testing,pituitary,Te-pi_13.jpg,512,512,1,26.7734375
Testing,pituitary,Te-pi_140.jpg,512,512,1,25.8427734375
Testing,pituitary,Te-pi_138.jpg,512,512,1,25.9755859375
Testing,pituitary,Te-pi_141.jpg,512,512,3,31.7548828125
Testing,pituitary,Te-pi_299.jpg,512,512,1,26.5439453125
Testing,pituitary,Te-pi_143.jpg,512,512,1,25.2138671875
Testing,pituitary,Te-pi_270.jpg,512,512,1,23.0712890625
Testing,pituitary,Te-pi_159.jpg,512,512,1,25.6123046875
Testing,pituitary,Te-pi_355.jpg,512,512,1,26.2216796875
Testing,pituitary,Te-pi_126.jpg,512,512,1,22.6025390625
Testing,pituitary,Te-pi_37.jpg,512,512,1,22.4375
Testing,pituitary,Te-pi_358.jpg,512,512,1,29.49609375
Testing,pituitary,Te-pi_70.jpg,512,512,1,29.439453125
Testing,pituitary,Te-pi_250.jpg,512,512,1,28.94921875
Testing,pituitary,Te-pi_48.jpg,512,512,1,25.505859375
Testing,pituitary,Te-pi_155.jpg,512,512,1,24.7919921875
Testing,pituitary,Te-pi_289.jpg,512,512,1,22.7802734375
Testing,pituitary,Te-pi_262.jpg,512,512,1,24.5322265625
Testing,pituitary,Te-pi_86.jpg,512,512,1,20.2080078125
Testing,pituitary,Te-pi_294.jpg,512,512,1,22.1650390625
Testing,pituitary,Te-pi_122.jpg,512,512,1,30.2783203125
Testing,pituitary,Te-pi_231.jpg,512,512,1,23.9560546875
Testing,pituitary,Te-pi_376.jpg,512,512,1,23.9990234375
Testing,pituitary,Te-pi_242.jpg,512,512,1,23.046875
Testing,pituitary,Te-pi_261.jpg,256,256,1,11.2353515625
Testing,pituitary,Te-pi_147.jpg,512,512,1,26.18359375
Testing,pituitary,Te-pi_365.jpg,512,512,1,29.9423828125
Testing,pituitary,Te-pi_332.jpg,512,512,1,26.5458984375
Testing,pituitary,Te-pi_197.jpg,512,512,1,22.4306640625
Testing,pituitary,Te-pi_170.jpg,512,512,3,30.9140625
Testing,pituitary,Te-pi_41.jpg,512,512,1,27.078125
Testing,pituitary,Te-pi_320.jpg,512,512,1,21.9462890625
Testing,pituitary,Te-pi_201.jpg,512,512,1,25.9619140625
Testing,pituitary,Te-pi_149.jpg,512,512,1,18.7158203125
Testing,pituitary,Te-pi_260.jpg,512,512,1,23.8876953125
Testing,pituitary,Te-pi_73.jpg,512,512,1,20.435546875
Testing,pituitary,Te-pi_269.jpg,512,512,1,25.875
Testing,pituitary,Te-pi_151.jpg,512,512,1,19.6845703125
Testing,pituitary,Te-pi_227.jpg,512,512,1,24.1875
Testing,pituitary,Te-pi_363.jpg,512,512,1,25.1318359375
Testing,pituitary,Te-pi_202.jpg,512,512,1,26.1943359375
Testing,pituitary,Te-pi_297.jpg,512,512,1,28.0126953125
Testing,pituitary,Te-pi_7.jpg,512,512,1,20.810546875
Testing,pituitary,Te-pi_386.jpg,512,512,1,25.716796875
Testing,pituitary,Te-pi_382.jpg,512,512,3,31.6005859375
Testing,pituitary,Te-pi_396.jpg,512,512,1,28.4208984375
Testing,pituitary,Te-pi_356.jpg,512,512,3,26.2333984375
Testing,pituitary,Te-pi_110.jpg,512,512,1,29.251953125
Testing,pituitary,Te-pi_38.jpg,512,512,1,28.890625
Testing,pituitary,Te-pi_221.jpg,512,512,1,26.3759765625
Testing,pituitary,Te-pi_111.jpg,512,512,1,25.4580078125
Testing,pituitary,Te-pi_182.jpg,512,512,1,26.7255859375
Testing,pituitary,Te-pi_224.jpg,512,512,1,24.3935546875
Testing,pituitary,Te-pi_241.jpg,512,512,1,26.2568359375
Testing,pituitary,Te-pi_94.jpg,512,512,1,22.3984375
Testing,pituitary,Te-pi_5.jpg,512,512,1,23.5419921875
Testing,pituitary,Te-pi_101.jpg,512,512,3,33.228515625
Testing,pituitary,Te-pi_395.jpg,512,512,3,24.591796875
Testing,pituitary,Te-pi_165.jpg,512,512,1,25.0869140625
Testing,pituitary,Te-pi_36.jpg,512,512,1,24.1904296875
Testing,pituitary,Te-pi_284.jpg,512,512,1,22.353515625
Testing,pituitary,Te-pi_130.jpg,512,512,1,26.228515625
Testing,pituitary,Te-pi_164.jpg,512,512,1,27.630859375
Testing,pituitary,Te-pi_112.jpg,512,512,1,28.044921875
Testing,pituitary,Te-pi_8.jpg,512,512,3,24.3154296875
Testing,pituitary,Te-pi_343.jpg,512,512,1,28.3779296875
Testing,pituitary,Te-pi_99.jpg,512,512,3,28.9326171875
Testing,pituitary,Te-pi_272.jpg,512,512,1,27.32421875
Testing,pituitary,Te-pi_292.jpg,512,512,1,28.8662109375
Testing,pituitary,Te-pi_93.jpg,512,512,3,30.630859375
Testing,pituitary,Te-pi_256.jpg,512,512,1,28.2353515625
Testing,pituitary,Te-pi_171.jpg,512,512,1,21.94921875
Testing,pituitary,Te-pi_27.jpg,512,512,1,23.115234375
Testing,pituitary,Te-pi_6.jpg,512,512,1,28.8603515625
Testing,pituitary,Te-pi_249.jpg,512,512,3,28.482421875
Testing,pituitary,Te-pi_360.jpg,512,512,1,23.1650390625
Testing,pituitary,Te-pi_79.jpg,512,512,1,22.4970703125
Testing,pituitary,Te-pi_62.jpg,512,512,1,24.1708984375
Testing,pituitary,Te-pi_54.jpg,512,512,3,30.8505859375
Testing,pituitary,Te-pi_377.jpg,512,512,1,23.1884765625
Testing,pituitary,Te-pi_121.jpg,512,512,1,22.724609375
Testing,pituitary,Te-pi_136.jpg,512,512,1,25.4833984375
Testing,pituitary,Te-pi_394.jpg,512,512,1,22.4873046875
Testing,pituitary,Te-pi_302.jpg,512,512,1,27.9482421875
Testing,pituitary,Te-pi_295.jpg,512,512,1,24.9658203125
Testing,pituitary,Te-pi_322.jpg,512,512,1,27.177734375
Testing,pituitary,Te-pi_366.jpg,512,512,1,24.7236328125
Testing,pituitary,Te-pi_91.jpg,512,512,1,23.896484375
Testing,pituitary,Te-pi_367.jpg,512,512,1,23.60546875
Testing,pituitary,Te-pi_381.jpg,512,512,1,24.0283203125
Testing,pituitary,Te-pi_335.jpg,512,512,1,23.4775390625
Testing,pituitary,Te-pi_47.jpg,512,512,1,27.7744140625
Testing,pituitary,Te-pi_258.jpg,512,512,1,20.9287109375
Testing,pituitary,Te-pi_98.jpg,512,512,1,27.2783203125
Testing,pituitary,Te-pi_15.jpg,512,512,1,25.7041015625
Testing,pituitary,Te-pi_23.jpg,512,512,1,25.51171875
Testing,pituitary,Te-pi_323.jpg,512,512,1,24.966796875
Testing,pituitary,Te-pi_341.jpg,512,512,1,24.7548828125
Testing,pituitary,Te-pi_240.jpg,512,512,3,31.8427734375
Testing,pituitary,Te-pi_12.jpg,512,512,1,26.548828125
Testing,pituitary,Te-pi_20.jpg,512,512,1,24.9853515625
Testing,pituitary,Te-pi_281.jpg,512,512,1,25.2080078125
Testing,pituitary,Te-pi_124.jpg,512,512,1,24.34765625
Testing,pituitary,Te-pi_390.jpg,512,512,3,27.8427734375
Testing,pituitary,Te-pi_193.jpg,512,512,1,26.4716796875
Testing,pituitary,Te-pi_238.jpg,512,512,1,28.8291015625
Testing,pituitary,Te-pi_82.jpg,512,512,1,26.2041015625
Testing,pituitary,Te-pi_162.jpg,512,512,1,22.2060546875
Testing,pituitary,Te-pi_85.jpg,512,512,1,23.486328125
Testing,pituitary,Te-pi_232.jpg,512,512,1,23.5419921875
Testing,pituitary,Te-pi_25.jpg,512,512,1,24.0400390625
Testing,pituitary,Te-pi_154.jpg,512,512,1,23.4599609375
Testing,pituitary,Te-pi_348.jpg,512,512,1,26.6083984375
Testing,pituitary,Te-pi_328.jpg,512,512,3,27.7353515625
Testing,pituitary,Te-pi_357.jpg,512,512,1,28.7939453125
Testing,pituitary,Te-pi_18.jpg,512,512,1,23.755859375
Testing,pituitary,Te-pi_74.jpg,512,512,3,25.974609375
Testing,pituitary,Te-pi_274.jpg,512,512,1,21.8798828125
Testing,pituitary,Te-pi_204.jpg,512,512,1,24.775390625
Testing,pituitary,Te-pi_33.jpg,512,512,1,23.8662109375
Testing,pituitary,Te-pi_65.jpg,512,512,1,22.900390625
Testing,pituitary,Te-pi_131.jpg,512,512,1,22.455078125
Testing,pituitary,Te-pi_282.jpg,512,512,1,26.234375
Testing,pituitary,Te-pi_118.jpg,512,512,3,29.873046875
Testing,pituitary,Te-pi_30.jpg,512,512,3,25.8095703125
Testing,pituitary,Te-pi_102.jpg,512,512,1,34.3232421875
Testing,pituitary,Te-pi_334.jpg,512,512,1,20.0390625
Testing,pituitary,Te-pi_310.jpg,512,512,1,26.740234375
Testing,pituitary,Te-pi_116.jpg,512,512,1,20.66796875
Testing,pituitary,Te-pi_338.jpg,512,512,1,25.671875
Testing,pituitary,Te-pi_71.jpg,512,512,1,23.79296875
Testing,pituitary,Te-pi_61.jpg,512,512,1,22.3671875
Testing,pituitary,Te-pi_198.jpg,512,512,1,27.10546875
Testing,pituitary,Te-pi_230.jpg,512,512,1,27.732421875
Testing,pituitary,Te-pi_192.jpg,512,512,1,19.4296875
Testing,pituitary,Te-pi_56.jpg,512,512,1,22.6240234375
Testing,pituitary,Te-pi_246.jpg,512,512,1,26.9326171875
Testing,pituitary,Te-pi_195.jpg,512,512,1,22.5810546875
Testing,pituitary,Te-pi_166.jpg,512,512,3,31.375
Testing,pituitary,Te-pi_125.jpg,512,512,1,26.2353515625
Testing,pituitary,Te-pi_32.jpg,512,512,1,25.4248046875
Testing,pituitary,Te-pi_103.jpg,512,512,1,26.427734375
Testing,pituitary,Te-pi_174.jpg,512,512,3,29.271484375
Testing,pituitary,Te-pi_372.jpg,512,512,1,25.5888671875
Testing,pituitary,Te-pi_387.jpg,512,512,1,22.234375
Testing,pituitary,Te-pi_393.jpg,512,512,3,23.830078125
Testing,pituitary,Te-pi_327.jpg,512,512,1,25.4716796875
Testing,pituitary,Te-pi_362.jpg,512,512,1,22.5615234375
Testing,pituitary,Te-pi_42.jpg,512,512,3,25.9833984375
Testing,pituitary,Te-pi_39.jpg,512,512,1,25.2431640625
Testing,pituitary,Te-pi_119.jpg,512,512,1,21.0576171875
Testing,pituitary,Te-pi_2.jpg,512,512,3,26.2958984375
Testing,pituitary,Te-pi_63.jpg,512,512,1,27.158203125
Testing,pituitary,Te-pi_123.jpg,512,512,1,27.8916015625
Testing,pituitary,Te-pi_67.jpg,512,512,1,27.576171875
Testing,pituitary,Te-pi_304.jpg,512,512,1,22.99609375
Testing,pituitary,Te-pi_234.jpg,512,512,1,27.611328125
Testing,pituitary,Te-pi_191.jpg,512,512,1,26.248046875
Testing,pituitary,Te-pi_22.jpg,512,512,1,24.05078125
Testing,pituitary,Te-pi_117.jpg,512,512,3,30.7265625
Testing,pituitary,Te-pi_190.jpg,512,512,1,23.177734375
Testing,pituitary,Te-pi_370.jpg,512,512,1,26.05078125
Testing,pituitary,Te-pi_90.jpg,512,512,1,28.740234375
Testing,pituitary,Te-pi_177.jpg,512,512,1,27.9208984375
Testing,pituitary,Te-pi_4.jpg,512,512,1,28.388671875
Testing,pituitary,Te-pi_176.jpg,512,512,3,30.4609375
Testing,pituitary,Te-pi_279.jpg,512,512,1,20.8701171875
Testing,pituitary,Te-pi_311.jpg,512,512,1,25.6845703125
Testing,pituitary,Te-pi_325.jpg,512,512,3,30.634765625
Testing,pituitary,Te-pi_400.jpg,512,512,1,25.650390625
Testing,pituitary,Te-pi_245.jpg,512,512,3,36.48828125
Testing,pituitary,Te-pi_315.jpg,512,512,3,26.720703125
Testing,pituitary,Te-pi_220.jpg,512,512,1,23.8408203125
Testing,pituitary,Te-pi_66.jpg,512,512,1,22.857421875
Testing,pituitary,Te-pi_76.jpg,512,512,1,25.01171875
Testing,pituitary,Te-pi_278.jpg,512,512,1,25.3896484375
Testing,pituitary,Te-pi_337.jpg,512,512,1,24.931640625
Testing,pituitary,Te-pi_330.jpg,512,512,1,22.9443359375
Testing,pituitary,Te-pi_267.jpg,512,512,1,28.3525390625
Testing,pituitary,Te-pi_248.jpg,512,512,3,33.3583984375
